"ID";"Sources";"Emissions";"Periods";"EmissionsDutchTerritory_1"
"6055";"A048119";"A044116";"1997JJ00";"    10.3"
"6056";"A048119";"A044116";"1998JJ00";"    10.2"
"6057";"A048119";"A044116";"1999JJ00";"    10.6"
"6058";"A048119";"A044116";"2000JJ00";"    10.2"
"6059";"A048119";"A044116";"2001JJ00";"     9.9"
"6060";"A048119";"A044116";"2002JJ00";"     9.2"
"6061";"A048119";"A044116";"2003JJ00";"     8.7"
"6062";"A048119";"A044116";"2004JJ00";"     8.2"
"6063";"A048119";"A044116";"2005JJ00";"     8.0"
"6064";"A048119";"A044116";"2006JJ00";"     7.5"
"6065";"A048119";"A044116";"2007JJ00";"     7.1"
"6066";"A048119";"A044116";"2008JJ00";"     6.7"
"6067";"A048119";"A044116";"2009JJ00";"     6.2"
"6068";"A048119";"A044116";"2010JJ00";"     5.7"
"6069";"A048119";"A044116";"2011JJ00";"     5.6"
"6070";"A048119";"A044116";"2012JJ00";"     5.2"
"6071";"A048119";"A044116";"2013JJ00";"     5.0"
"6072";"A048119";"A044116";"2014JJ00";"     4.8"
"6073";"A048119";"A044116";"2015JJ00";"     4.4"
"6074";"A048119";"A044116";"2016JJ00";"     4.1"
"6075";"A048119";"A044116";"2017JJ00";"     3.8"
"6076";"A048119";"A044116";"2018JJ00";"     3.7"
"6077";"A048119";"A044116";"2019JJ00";"     3.5"
"6078";"A048119";"A044116";"2020JJ00";"     3.4"
"6079";"A048119";"A044116";"2021JJ00";"     3.2"
"6080";"A048119";"A044117";"1990JJ00";"     0.0"
"6081";"A048119";"A044117";"1991JJ00";"     0.0"
"6082";"A048119";"A044117";"1992JJ00";"     0.0"
"6083";"A048119";"A044117";"1993JJ00";"     0.0"
"6084";"A048119";"A044117";"1994JJ00";"     0.0"
"6085";"A048119";"A044117";"1995JJ00";"     0.0"
"6086";"A048119";"A044117";"1996JJ00";"     0.0"
"6087";"A048119";"A044117";"1997JJ00";"     0.0"
"6088";"A048119";"A044117";"1998JJ00";"     0.0"
"6089";"A048119";"A044117";"1999JJ00";"     0.0"
"6090";"A048119";"A044117";"2000JJ00";"     0.0"
"6091";"A048119";"A044117";"2001JJ00";"     0.0"
"6092";"A048119";"A044117";"2002JJ00";"     0.0"
"6093";"A048119";"A044117";"2003JJ00";"     0.0"
"6094";"A048119";"A044117";"2004JJ00";"     0.0"
"6095";"A048119";"A044117";"2005JJ00";"     0.0"
"6096";"A048119";"A044117";"2006JJ00";"     0.0"
"6097";"A048119";"A044117";"2007JJ00";"     0.0"
"6098";"A048119";"A044117";"2008JJ00";"     0.0"
"6099";"A048119";"A044117";"2009JJ00";"     0.0"
"6100";"A048119";"A044117";"2010JJ00";"     0.0"
"6101";"A048119";"A044117";"2011JJ00";"     0.0"
"6102";"A048119";"A044117";"2012JJ00";"     0.0"
"6103";"A048119";"A044117";"2013JJ00";"     0.0"
"6104";"A048119";"A044117";"2014JJ00";"     0.0"
"6105";"A048119";"A044117";"2015JJ00";"     0.0"
"6106";"A048119";"A044117";"2016JJ00";"     0.0"
"6107";"A048119";"A044117";"2017JJ00";"     0.0"
"6108";"A048119";"A044117";"2018JJ00";"     0.0"
"6109";"A048119";"A044117";"2019JJ00";"     0.0"
"6110";"A048119";"A044117";"2020JJ00";"     0.0"
"6111";"A048119";"A044117";"2021JJ00";"     0.0"
"6112";"A048119";"A044115";"1990JJ00";"     9.0"
"6113";"A048119";"A044115";"1991JJ00";"     9.5"
"6114";"A048119";"A044115";"1992JJ00";"     9.6"
"6115";"A048119";"A044115";"1993JJ00";"     9.8"
"6116";"A048119";"A044115";"1994JJ00";"    10.1"
"6117";"A048119";"A044115";"1995JJ00";"    10.3"
"6118";"A048119";"A044115";"1996JJ00";"    10.4"
"6119";"A048119";"A044115";"1997JJ00";"    10.3"
"6120";"A048119";"A044115";"1998JJ00";"    10.2"
"6121";"A048119";"A044115";"1999JJ00";"    10.6"
"6122";"A048119";"A044115";"2000JJ00";"    10.2"
"6123";"A048119";"A044115";"2001JJ00";"     9.9"
"6124";"A048119";"A044115";"2002JJ00";"     9.2"
"6125";"A048119";"A044115";"2003JJ00";"     8.7"
"6126";"A048119";"A044115";"2004JJ00";"     8.2"
"6127";"A048119";"A044115";"2005JJ00";"     8.0"
"6128";"A048119";"A044115";"2006JJ00";"     7.5"
"6129";"A048119";"A044115";"2007JJ00";"     7.1"
"6130";"A048119";"A044115";"2008JJ00";"     6.7"
"6131";"A048119";"A044115";"2009JJ00";"     6.2"
"6132";"A048119";"A044115";"2010JJ00";"     5.7"
"6133";"A048119";"A044115";"2011JJ00";"     5.6"
"6134";"A048119";"A044115";"2012JJ00";"     5.2"
"6135";"A048119";"A044115";"2013JJ00";"     5.0"
"6136";"A048119";"A044115";"2014JJ00";"     4.8"
"6137";"A048119";"A044115";"2015JJ00";"     4.4"
"6138";"A048119";"A044115";"2016JJ00";"     4.1"
"6139";"A048119";"A044115";"2017JJ00";"     3.8"
"6140";"A048119";"A044115";"2018JJ00";"     3.7"
"6141";"A048119";"A044115";"2019JJ00";"     3.5"
"6142";"A048119";"A044115";"2020JJ00";"     3.4"
"6143";"A048119";"A044115";"2021JJ00";"     3.2"
"6144";"A048119";"A044107";"1990JJ00";"     0.4"
"6145";"A048119";"A044107";"1991JJ00";"     0.4"
"6146";"A048119";"A044107";"1992JJ00";"     0.4"
"6147";"A048119";"A044107";"1993JJ00";"     0.4"
"6148";"A048119";"A044107";"1994JJ00";"     0.4"
"6149";"A048119";"A044107";"1995JJ00";"     0.4"
"6150";"A048119";"A044107";"1996JJ00";"     0.4"
"6151";"A048119";"A044107";"1997JJ00";"     0.4"
"6152";"A048119";"A044107";"1998JJ00";"     0.4"
"6153";"A048119";"A044107";"1999JJ00";"     0.5"
"6154";"A048119";"A044107";"2000JJ00";"     0.4"
"6155";"A048119";"A044107";"2001JJ00";"     0.4"
"6156";"A048119";"A044107";"2002JJ00";"     0.4"
"6157";"A048119";"A044107";"2003JJ00";"     0.4"
"6158";"A048119";"A044107";"2004JJ00";"     0.4"
"6159";"A048119";"A044107";"2005JJ00";"     0.3"
"6160";"A048119";"A044107";"2006JJ00";"     0.3"
"6161";"A048119";"A044107";"2007JJ00";"     0.3"
"6162";"A048119";"A044107";"2008JJ00";"     0.3"
"6163";"A048119";"A044107";"2009JJ00";"     0.3"
"6164";"A048119";"A044107";"2010JJ00";"     0.2"
"6165";"A048119";"A044107";"2011JJ00";"     0.2"
"6166";"A048119";"A044107";"2012JJ00";"     0.2"
"6167";"A048119";"A044107";"2013JJ00";"     0.2"
"6168";"A048119";"A044107";"2014JJ00";"     0.2"
"6169";"A048119";"A044107";"2015JJ00";"     0.2"
"6170";"A048119";"A044107";"2016JJ00";"     0.2"
"6171";"A048119";"A044107";"2017JJ00";"     0.2"
"6172";"A048119";"A044107";"2018JJ00";"     0.2"
"6173";"A048119";"A044107";"2019JJ00";"     0.2"
"6174";"A048119";"A044107";"2020JJ00";"     0.1"
"6175";"A048119";"A044107";"2021JJ00";"     0.1"
"6176";"A048119";"A044118";"1990JJ00";"     8.6"
"6177";"A048119";"A044118";"1991JJ00";"     9.1"
"6178";"A048119";"A044118";"1992JJ00";"     9.2"
"6179";"A048119";"A044118";"1993JJ00";"     9.4"
"6180";"A048119";"A044118";"1994JJ00";"     9.7"
"6181";"A048119";"A044118";"1995JJ00";"     9.9"
"6182";"A048119";"A044118";"1996JJ00";"     9.9"
"6183";"A048119";"A044118";"1997JJ00";"     9.8"
"6184";"A048119";"A044118";"1998JJ00";"     9.8"
"6185";"A048119";"A044118";"1999JJ00";"    10.2"
"6186";"A048119";"A044118";"2000JJ00";"     9.7"
"6187";"A048119";"A044118";"2001JJ00";"     9.4"
"6188";"A048119";"A044118";"2002JJ00";"     8.8"
"6189";"A048119";"A044118";"2003JJ00";"     8.3"
"6190";"A048119";"A044118";"2004JJ00";"     7.9"
"6191";"A048119";"A044118";"2005JJ00";"     7.7"
"6192";"A048119";"A044118";"2006JJ00";"     7.2"
"6193";"A048119";"A044118";"2007JJ00";"     6.7"
"6194";"A048119";"A044118";"2008JJ00";"     6.4"
"6195";"A048119";"A044118";"2009JJ00";"     6.0"
"6196";"A048119";"A044118";"2010JJ00";"     5.5"
"6197";"A048119";"A044118";"2011JJ00";"     5.4"
"6198";"A048119";"A044118";"2012JJ00";"     5.0"
"6199";"A048119";"A044118";"2013JJ00";"     4.8"
"6200";"A048119";"A044118";"2014JJ00";"     4.6"
"6201";"A048119";"A044118";"2015JJ00";"     4.2"
"6202";"A048119";"A044118";"2016JJ00";"     4.0"
"6203";"A048119";"A044118";"2017JJ00";"     3.7"
"6204";"A048119";"A044118";"2018JJ00";"     3.6"
"6205";"A048119";"A044118";"2019JJ00";"     3.4"
"6206";"A048119";"A044118";"2020JJ00";"     3.2"
"6207";"A048119";"A044118";"2021JJ00";"     3.1"
"6208";"A048119";"A044112";"1990JJ00";"    39.3"
"6209";"A048119";"A044112";"1991JJ00";"    39.8"
"6210";"A048119";"A044112";"1992JJ00";"    40.5"
"6211";"A048119";"A044112";"1993JJ00";"    41.9"
"6212";"A048119";"A044112";"1994JJ00";"    43.8"
"6213";"A048119";"A044112";"1995JJ00";"    45.5"
"6214";"A048119";"A044112";"1996JJ00";"    46.7"
"6215";"A048119";"A044112";"1997JJ00";"    47.0"
"6216";"A048119";"A044112";"1998JJ00";"    47.6"
"6217";"A048119";"A044112";"1999JJ00";"    51.1"
"6218";"A048119";"A044112";"2000JJ00";"    49.4"
"6219";"A048119";"A044112";"2001JJ00";"    48.6"
"6220";"A048119";"A044112";"2002JJ00";"    45.5"
"6221";"A048119";"A044112";"2003JJ00";"    43.8"
"6222";"A048119";"A044112";"2004JJ00";"    42.1"
"6223";"A048119";"A044112";"2005JJ00";"    42.3"
"6224";"A048119";"A044112";"2006JJ00";"    40.5"
"6225";"A048119";"A044112";"2007JJ00";"    39.7"
"6226";"A048119";"A044112";"2008JJ00";"    39.0"
"6227";"A048119";"A044112";"2009JJ00";"    37.5"
"6228";"A048119";"A044112";"2010JJ00";"    34.8"
"6229";"A048119";"A044112";"2011JJ00";"    35.2"
"6230";"A048119";"A044112";"2012JJ00";"    32.2"
"6231";"A048119";"A044112";"2013JJ00";"    31.3"
"6232";"A048119";"A044112";"2014JJ00";"    31.4"
"6233";"A048119";"A044112";"2015JJ00";"    29.3"
"6234";"A048119";"A044112";"2016JJ00";"    28.0"
"6235";"A048119";"A044112";"2017JJ00";"    25.7"
"6236";"A048119";"A044112";"2018JJ00";"    26.0"
"6237";"A048119";"A044112";"2019JJ00";"    24.4"
"6238";"A048119";"A044112";"2020JJ00";"    24.1"
"6239";"A048119";"A044112";"2021JJ00";"    23.1"
"6240";"A048119";"A044110";"1990JJ00";"     0.0"
"6241";"A048119";"A044110";"1991JJ00";"     0.0"
"6242";"A048119";"A044110";"1992JJ00";"     0.0"
"6243";"A048119";"A044110";"1993JJ00";"     0.0"
"6244";"A048119";"A044110";"1994JJ00";"     0.0"
"6245";"A048119";"A044110";"1995JJ00";"     0.0"
"6246";"A048119";"A044110";"1996JJ00";"     0.0"
"6247";"A048119";"A044110";"1997JJ00";"     0.0"
"6248";"A048119";"A044110";"1998JJ00";"     0.0"
"6249";"A048119";"A044110";"1999JJ00";"     0.0"
"6250";"A048119";"A044110";"2000JJ00";"     0.0"
"6251";"A048119";"A044110";"2001JJ00";"     0.0"
"6252";"A048119";"A044110";"2002JJ00";"     0.0"
"6253";"A048119";"A044110";"2003JJ00";"     0.0"
"6254";"A048119";"A044110";"2004JJ00";"     0.0"
"6255";"A048119";"A044110";"2005JJ00";"     0.0"
"6256";"A048119";"A044110";"2006JJ00";"     0.0"
"6257";"A048119";"A044110";"2007JJ00";"     0.0"
"6258";"A048119";"A044110";"2008JJ00";"     0.0"
"6259";"A048119";"A044110";"2009JJ00";"     0.0"
"6260";"A048119";"A044110";"2010JJ00";"     0.0"
"6261";"A048119";"A044110";"2011JJ00";"     0.0"
"6262";"A048119";"A044110";"2012JJ00";"     0.0"
"6263";"A048119";"A044110";"2013JJ00";"     0.0"
"6264";"A048119";"A044110";"2014JJ00";"     0.0"
"6265";"A048119";"A044110";"2015JJ00";"     0.0"
"6266";"A048119";"A044110";"2016JJ00";"     0.0"
"6267";"A048119";"A044110";"2017JJ00";"     0.0"
"6268";"A048119";"A044110";"2018JJ00";"     0.0"
"6269";"A048119";"A044110";"2019JJ00";"     0.0"
"6270";"A048119";"A044110";"2020JJ00";"     0.0"
"6271";"A048119";"A044110";"2021JJ00";"     0.0"
"6272";"A048119";"A044114";"1990JJ00";"     3.2"
"6273";"A048119";"A044114";"1991JJ00";"     3.2"
"6274";"A048119";"A044114";"1992JJ00";"     3.2"
"6275";"A048119";"A044114";"1993JJ00";"     3.3"
"6276";"A048119";"A044114";"1994JJ00";"     3.3"
"6277";"A048119";"A044114";"1995JJ00";"     3.3"
"6278";"A048119";"A044114";"1996JJ00";"     3.3"
"6279";"A048119";"A044114";"1997JJ00";"     3.3"
"6280";"A048119";"A044114";"1998JJ00";"     3.4"
"6281";"A048119";"A044114";"1999JJ00";"     3.6"
"6282";"A048119";"A044114";"2000JJ00";"     3.5"
"6283";"A048119";"A044114";"2001JJ00";"     3.5"
"6284";"A048119";"A044114";"2002JJ00";"     3.4"
"6285";"A048119";"A044114";"2003JJ00";"     3.3"
"6286";"A048119";"A044114";"2004JJ00";"     3.3"
"6287";"A048119";"A044114";"2005JJ00";"     3.5"
"6288";"A048119";"A044114";"2006JJ00";"     3.3"
"6289";"A048119";"A044114";"2007JJ00";"     3.2"
"6290";"A048119";"A044114";"2008JJ00";"     1.7"
"6291";"A048119";"A044114";"2009JJ00";"     0.8"
"6292";"A048119";"A044114";"2010JJ00";"     0.3"
"6293";"A048119";"A044114";"2011JJ00";"     0.0"
"6294";"A048119";"A044114";"2012JJ00";"     0.0"
"6295";"A048119";"A044114";"2013JJ00";"     0.0"
"6296";"A048119";"A044114";"2014JJ00";"     0.0"
"6297";"A048119";"A044114";"2015JJ00";"     0.0"
"6298";"A048119";"A044114";"2016JJ00";"     0.0"
"6299";"A048119";"A044114";"2017JJ00";"     0.0"
"6300";"A048119";"A044114";"2018JJ00";"     0.0"
"6301";"A048119";"A044114";"2019JJ00";"     0.0"
"6302";"A048119";"A044114";"2020JJ00";"     0.0"
"6303";"A048119";"A044114";"2021JJ00";"     0.0"
"6304";"A048119";"A044113";"1990JJ00";"     4.1"
"6305";"A048119";"A044113";"1991JJ00";"     4.1"
"6306";"A048119";"A044113";"1992JJ00";"     4.0"
"6307";"A048119";"A044113";"1993JJ00";"     3.9"
"6308";"A048119";"A044113";"1994JJ00";"     3.9"
"6309";"A048119";"A044113";"1995JJ00";"     3.9"
"6310";"A048119";"A044113";"1996JJ00";"     3.9"
"6311";"A048119";"A044113";"1997JJ00";"     3.8"
"6312";"A048119";"A044113";"1998JJ00";"     3.7"
"6313";"A048119";"A044113";"1999JJ00";"     3.9"
"6314";"A048119";"A044113";"2000JJ00";"     3.8"
"6315";"A048119";"A044113";"2001JJ00";"     3.7"
"6316";"A048119";"A044113";"2002JJ00";"     3.4"
"6317";"A048119";"A044113";"2003JJ00";"     3.3"
"6318";"A048119";"A044113";"2004JJ00";"     3.1"
"6319";"A048119";"A044113";"2005JJ00";"     3.1"
"6320";"A048119";"A044113";"2006JJ00";"     2.9"
"6321";"A048119";"A044113";"2007JJ00";"     2.7"
"6322";"A048119";"A044113";"2008JJ00";"     2.3"
"6323";"A048119";"A044113";"2009JJ00";"     2.0"
"6324";"A048119";"A044113";"2010JJ00";"     1.8"
"6325";"A048119";"A044113";"2011JJ00";"     1.8"
"6326";"A048119";"A044113";"2012JJ00";"     1.6"
"6327";"A048119";"A044113";"2013JJ00";"     1.5"
"6328";"A048119";"A044113";"2014JJ00";"     1.5"
"6329";"A048119";"A044113";"2015JJ00";"     1.3"
"6330";"A048119";"A044113";"2016JJ00";"     1.2"
"6331";"A048119";"A044113";"2017JJ00";"     1.1"
"6332";"A048119";"A044113";"2018JJ00";"     1.1"
"6333";"A048119";"A044113";"2019JJ00";"     1.0"
"6334";"A048119";"A044113";"2020JJ00";"     0.9"
"6335";"A048119";"A044113";"2021JJ00";"     0.8"
"6336";"A025430";"A044109";"1990JJ00";"  1100.0"
"6337";"A025430";"A044109";"1991JJ00";"  1000.0"
"6338";"A025430";"A044109";"1992JJ00";"  1000.0"
"6339";"A025430";"A044109";"1993JJ00";"  1000.0"
"6340";"A025430";"A044109";"1994JJ00";"  1000.0"
"6341";"A025430";"A044109";"1995JJ00";"  1100.0"
"6342";"A025430";"A044109";"1996JJ00";"  1000.0"
"6343";"A025430";"A044109";"1997JJ00";"  1000.0"
"6344";"A025430";"A044109";"1998JJ00";"  1000.0"
"6345";"A025430";"A044109";"1999JJ00";"  1100.0"
"6346";"A025430";"A044109";"2000JJ00";"  1100.0"
"6347";"A025430";"A044109";"2001JJ00";"  1100.0"
"6348";"A025430";"A044109";"2002JJ00";"  1000.0"
"6349";"A025430";"A044109";"2003JJ00";"  1100.0"
"6350";"A025430";"A044109";"2004JJ00";"  1000.0"
"6351";"A025430";"A044109";"2005JJ00";"  1100.0"
"6352";"A025430";"A044109";"2006JJ00";"  1000.0"
"6353";"A025430";"A044109";"2007JJ00";"  1000.0"
"6354";"A025430";"A044109";"2008JJ00";"  1000.0"
"6355";"A025430";"A044109";"2009JJ00";"  1000.0"
"6356";"A025430";"A044109";"2010JJ00";"  1100.0"
"6357";"A025430";"A044109";"2011JJ00";"  1100.0"
"6358";"A025430";"A044109";"2012JJ00";"  1100.0"
"6359";"A025430";"A044109";"2013JJ00";"  1100.0"
"6360";"A025430";"A044109";"2014JJ00";"  1200.0"
"6361";"A025430";"A044109";"2015JJ00";"  1200.0"
"6362";"A025430";"A044109";"2016JJ00";"  1100.0"
"6363";"A025430";"A044109";"2017JJ00";"  1100.0"
"6364";"A025430";"A044109";"2018JJ00";"  1300.0"
"6365";"A025430";"A044109";"2019JJ00";"  1200.0"
"6366";"A025430";"A044109";"2020JJ00";"  1200.0"
"6367";"A025430";"A044109";"2021JJ00";"  1200.0"
"6368";"A025430";"A044108";"1990JJ00";"     7.1"
"6369";"A025430";"A044108";"1991JJ00";"     7.2"
"6370";"A025430";"A044108";"1992JJ00";"     7.2"
"6371";"A025430";"A044108";"1993JJ00";"     7.3"
"6372";"A025430";"A044108";"1994JJ00";"     7.4"
"6373";"A025430";"A044108";"1995JJ00";"     7.9"
"6374";"A025430";"A044108";"1996JJ00";"     7.5"
"6375";"A025430";"A044108";"1997JJ00";"     7.5"
"6376";"A025430";"A044108";"1998JJ00";"     7.5"
"6377";"A025430";"A044108";"1999JJ00";"     8.0"
"6378";"A025430";"A044108";"2000JJ00";"     7.9"
"6379";"A025430";"A044108";"2001JJ00";"     7.6"
"6380";"A025430";"A044108";"2002JJ00";"     7.3"
"6381";"A025430";"A044108";"2003JJ00";"     7.1"
"6382";"A025430";"A044108";"2004JJ00";"     6.7"
"6383";"A025430";"A044108";"2005JJ00";"     6.7"
"6384";"A025430";"A044108";"2006JJ00";"     6.3"
"6385";"A025430";"A044108";"2007JJ00";"     6.1"
"6386";"A025430";"A044108";"2008JJ00";"     5.7"
"6387";"A025430";"A044108";"2009JJ00";"     5.5"
"6388";"A025430";"A044108";"2010JJ00";"     5.4"
"6389";"A025430";"A044108";"2011JJ00";"     5.3"
"6390";"A025430";"A044108";"2012JJ00";"     5.0"
"6391";"A025430";"A044108";"2013JJ00";"     4.9"
"6392";"A025430";"A044108";"2014JJ00";"     5.1"
"6393";"A025430";"A044108";"2015JJ00";"     4.9"
"6394";"A025430";"A044108";"2016JJ00";"     4.5"
"6395";"A025430";"A044108";"2017JJ00";"     4.3"
"6396";"A025430";"A044108";"2018JJ00";"     4.5"
"6397";"A025430";"A044108";"2019JJ00";"     4.2"
"6398";"A025430";"A044108";"2020JJ00";"     4.1"
"6399";"A025430";"A044108";"2021JJ00";"     4.0"
"6400";"A025430";"A044116";"1990JJ00";"     3.1"
"6401";"A025430";"A044116";"1991JJ00";"     3.1"
"6402";"A025430";"A044116";"1992JJ00";"     3.1"
"6403";"A025430";"A044116";"1993JJ00";"     3.1"
"6404";"A025430";"A044116";"1994JJ00";"     3.1"
"6405";"A025430";"A044116";"1995JJ00";"     3.2"
"6406";"A025430";"A044116";"1996JJ00";"     3.0"
"6407";"A025430";"A044116";"1997JJ00";"     3.0"
"6408";"A025430";"A044116";"1998JJ00";"     3.0"
"6409";"A025430";"A044116";"1999JJ00";"     3.1"
"6410";"A025430";"A044116";"2000JJ00";"     3.1"
"6411";"A025430";"A044116";"2001JJ00";"     2.9"
"6412";"A025430";"A044116";"2002JJ00";"     2.7"
"6413";"A025430";"A044116";"2003JJ00";"     2.6"
"6414";"A025430";"A044116";"2004JJ00";"     2.3"
"6415";"A025430";"A044116";"2005JJ00";"     2.2"
"6416";"A025430";"A044116";"2006JJ00";"     2.0"
"6417";"A025430";"A044116";"2007JJ00";"     1.8"
"6418";"A025430";"A044116";"2008JJ00";"     1.6"
"6419";"A025430";"A044116";"2009JJ00";"     1.5"
"6420";"A025430";"A044116";"2010JJ00";"     1.4"
"6421";"A025430";"A044116";"2011JJ00";"     1.4"
"6422";"A025430";"A044116";"2012JJ00";"     1.2"
"6423";"A025430";"A044116";"2013JJ00";"     1.2"
"6424";"A025430";"A044116";"2014JJ00";"     1.2"
"6425";"A025430";"A044116";"2015JJ00";"     1.1"
"6426";"A025430";"A044116";"2016JJ00";"     1.0"
"6427";"A025430";"A044116";"2017JJ00";"     0.9"
"6428";"A025430";"A044116";"2018JJ00";"     0.9"
"6429";"A025430";"A044116";"2019JJ00";"     0.9"
"6430";"A025430";"A044116";"2020JJ00";"     0.8"
"6431";"A025430";"A044116";"2021JJ00";"     0.8"
"6432";"A025430";"A044117";"1990JJ00";"     0.0"
"6433";"A025430";"A044117";"1991JJ00";"     0.0"
"6434";"A025430";"A044117";"1992JJ00";"     0.0"
"6435";"A025430";"A044117";"1993JJ00";"     0.0"
"6436";"A025430";"A044117";"1994JJ00";"     0.0"
"6437";"A025430";"A044117";"1995JJ00";"     0.0"
"6438";"A025430";"A044117";"1996JJ00";"     0.0"
"6439";"A025430";"A044117";"1997JJ00";"     0.0"
"6440";"A025430";"A044117";"1998JJ00";"     0.0"
"6441";"A025430";"A044117";"1999JJ00";"     0.0"
"6442";"A025430";"A044117";"2000JJ00";"     0.0"
"6443";"A025430";"A044117";"2001JJ00";"     0.0"
"6444";"A025430";"A044117";"2002JJ00";"     0.0"
"6445";"A025430";"A044117";"2003JJ00";"     0.0"
"6446";"A025430";"A044117";"2004JJ00";"     0.0"
"6447";"A025430";"A044117";"2005JJ00";"     0.0"
"6448";"A025430";"A044117";"2006JJ00";"     0.0"
"6449";"A025430";"A044117";"2007JJ00";"     0.0"
"6450";"A025430";"A044117";"2008JJ00";"     0.0"
"6451";"A025430";"A044117";"2009JJ00";"     0.0"
"6452";"A025430";"A044117";"2010JJ00";"     0.0"
"6453";"A025430";"A044117";"2011JJ00";"     0.0"
"6454";"A025430";"A044117";"2012JJ00";"     0.0"
"6455";"A025430";"A044117";"2013JJ00";"     0.0"
"6456";"A025430";"A044117";"2014JJ00";"     0.0"
"6457";"A025430";"A044117";"2015JJ00";"     0.0"
"6458";"A025430";"A044117";"2016JJ00";"     0.0"
"6459";"A025430";"A044117";"2017JJ00";"     0.0"
"6460";"A025430";"A044117";"2018JJ00";"     0.0"
"6461";"A025430";"A044117";"2019JJ00";"     0.0"
"6462";"A025430";"A044117";"2020JJ00";"     0.0"
"6463";"A025430";"A044117";"2021JJ00";"     0.0"
"6464";"A025430";"A044115";"1990JJ00";"     3.1"
"6465";"A025430";"A044115";"1991JJ00";"     3.1"
"6466";"A025430";"A044115";"1992JJ00";"     3.1"
"6467";"A025430";"A044115";"1993JJ00";"     3.1"
"6468";"A025430";"A044115";"1994JJ00";"     3.1"
"6469";"A025430";"A044115";"1995JJ00";"     3.2"
"6470";"A025430";"A044115";"1996JJ00";"     3.0"
"6471";"A025430";"A044115";"1997JJ00";"     3.0"
"6472";"A025430";"A044115";"1998JJ00";"     3.0"
"6473";"A025430";"A044115";"1999JJ00";"     3.1"
"6474";"A025430";"A044115";"2000JJ00";"     3.1"
"6475";"A025430";"A044115";"2001JJ00";"     2.9"
"6476";"A025430";"A044115";"2002JJ00";"     2.7"
"6477";"A025430";"A044115";"2003JJ00";"     2.6"
"6478";"A025430";"A044115";"2004JJ00";"     2.3"
"6479";"A025430";"A044115";"2005JJ00";"     2.2"
"6480";"A025430";"A044115";"2006JJ00";"     2.0"
"6481";"A025430";"A044115";"2007JJ00";"     1.8"
"6482";"A025430";"A044115";"2008JJ00";"     1.6"
"6483";"A025430";"A044115";"2009JJ00";"     1.5"
"6484";"A025430";"A044115";"2010JJ00";"     1.4"
"6485";"A025430";"A044115";"2011JJ00";"     1.4"
"6486";"A025430";"A044115";"2012JJ00";"     1.2"
"6487";"A025430";"A044115";"2013JJ00";"     1.2"
"6488";"A025430";"A044115";"2014JJ00";"     1.2"
"6489";"A025430";"A044115";"2015JJ00";"     1.1"
"6490";"A025430";"A044115";"2016JJ00";"     1.0"
"6491";"A025430";"A044115";"2017JJ00";"     0.9"
"6492";"A025430";"A044115";"2018JJ00";"     0.9"
"6493";"A025430";"A044115";"2019JJ00";"     0.9"
"6494";"A025430";"A044115";"2020JJ00";"     0.8"
"6495";"A025430";"A044115";"2021JJ00";"     0.8"
"6496";"A025430";"A044107";"1990JJ00";"     0.1"
"6497";"A025430";"A044107";"1991JJ00";"     0.1"
"6498";"A025430";"A044107";"1992JJ00";"     0.1"
"6499";"A025430";"A044107";"1993JJ00";"     0.1"
"6500";"A025430";"A044107";"1994JJ00";"     0.1"
"6501";"A025430";"A044107";"1995JJ00";"     0.1"
"6502";"A025430";"A044107";"1996JJ00";"     0.1"
"6503";"A025430";"A044107";"1997JJ00";"     0.1"
"6504";"A025430";"A044107";"1998JJ00";"     0.1"
"6505";"A025430";"A044107";"1999JJ00";"     0.1"
"6506";"A025430";"A044107";"2000JJ00";"     0.1"
"6507";"A025430";"A044107";"2001JJ00";"     0.1"
"6508";"A025430";"A044107";"2002JJ00";"     0.1"
"6509";"A025430";"A044107";"2003JJ00";"     0.1"
"6510";"A025430";"A044107";"2004JJ00";"     0.1"
"6511";"A025430";"A044107";"2005JJ00";"     0.1"
"6512";"A025430";"A044107";"2006JJ00";"     0.1"
"6513";"A025430";"A044107";"2007JJ00";"     0.1"
"6514";"A025430";"A044107";"2008JJ00";"     0.1"
"6515";"A025430";"A044107";"2009JJ00";"     0.1"
"6516";"A025430";"A044107";"2010JJ00";"     0.1"
"6517";"A025430";"A044107";"2011JJ00";"     0.1"
"6518";"A025430";"A044107";"2012JJ00";"     0.1"
"6519";"A025430";"A044107";"2013JJ00";"     0.1"
"6520";"A025430";"A044107";"2014JJ00";"     0.1"
"6521";"A025430";"A044107";"2015JJ00";"     0.0"
"6522";"A025430";"A044107";"2016JJ00";"     0.0"
"6523";"A025430";"A044107";"2017JJ00";"     0.0"
"6524";"A025430";"A044107";"2018JJ00";"     0.0"
"6525";"A025430";"A044107";"2019JJ00";"     0.0"
"6526";"A025430";"A044107";"2020JJ00";"     0.0"
"6527";"A025430";"A044107";"2021JJ00";"     0.0"
"6528";"A025430";"A044118";"1990JJ00";"     3.0"
"6529";"A025430";"A044118";"1991JJ00";"     3.0"
"6530";"A025430";"A044118";"1992JJ00";"     2.9"
"6531";"A025430";"A044118";"1993JJ00";"     2.9"
"6532";"A025430";"A044118";"1994JJ00";"     2.9"
"6533";"A025430";"A044118";"1995JJ00";"     3.1"
"6534";"A025430";"A044118";"1996JJ00";"     2.9"
